<<<<<<< HEAD
audio_path,sentence,language
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_9007.mp3,An artist is working on a sculpture in a workshop.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_2340508.mp3,The tube was blown and the tire flat and useless.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_32836372.mp3,Il abrite aujourd'hui le siège de l'administration de la ville d'Oran.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_20150.mp3,Is she as good as you say?,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_1344666.mp3,The boy was cuddling with his fluffy teddy bear.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17653437.mp3,"Spain is producing lots of lettuce, paprika and tomatoes.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_28546039.mp3,Les commandes s’enchaînèrent ensuite.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_9056872.mp3,Honour to whom honour is due!,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_25601380.mp3,Ses caractéristiques physiques sont cependant très différentes du sarin dont il est dérivé.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_130961.mp3,The baby definitely has the sniffles.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_23671150.mp3,Elle se situe à mi-chemin entre Kouto et Tingréla.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18415869.mp3,"Oh, it's you, is it?",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_559086.mp3,The snake slithered toward the shaded boulders under the cliff.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18404905.mp3,The sundial is an ancient method of telling time.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_24921237.mp3,Mais elle peine à rencontrer le succès escompté.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_22209948.mp3,Puis ce dernier rencontre Prodigy et ils forment le duo Mobb Deep.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_64736.mp3,"Many people in Berkshire, Surrey, and Middlesex must have seen it.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_79894.mp3,Now where was that hat?,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18474983.mp3,Réponds : tu as aidé à l'enlèvement ? Oui.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_40601265.mp3,Mais il ne se décidait point.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17895439.mp3,"J’ai quelque difficulté à suivre les débats, madame la présidente.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17339948.mp3,Faites vos devoirs.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_30488434.mp3,Ses activités sont extrêmement diversifiées pendant toute la décennie.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_538901.mp3,His father said no more.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_479827.mp3,It looked like a rusty gas float.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_512836.mp3,The Kyoto style coffee does not disappoint.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_27209835.mp3,Il rejoint le sommet en direction du sud.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20686645.mp3,Auparavant il avait déjà perdu un concours.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_26926326.mp3,Son père y exerce la profession de boulanger.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17285432.mp3,The Viking rudder was harsh on the oars.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_24300298.mp3,Il enregistre des disques sous le nom de Lotus Plaza.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_30457012.mp3,Il est le père de l'imprimeur et éditeur Alexandre Lachevardière.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_33973094.mp3,Les Nippones y remportent la médaille d'or devançant les États-Unis et l'Australie.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_23772062.mp3,"Jusqu'alors, elle était la grande rivale de la Berlinoise Christine Errath.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18409570.mp3,Best ever chocolate crepe recipe.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_69294.mp3,The wagon moved on well oiled wheels.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17281120.mp3,The meeting's set for tomorrow afternoon.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18176475.mp3,Quel est l’avis de la commission ? L’amendement est satisfait.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_21666734.mp3,"Née à Rotterdam, Neelie Kroes appartient à une riche famille de négociants.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_641633.mp3,Are you enjoying London?,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_27183041.mp3,Il vient en France à l'âge de trois ans.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18336482.mp3,Low bush whipped him in the face and left no sting.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18857686.mp3,Il a été aussi l'amant de mademoiselle Aurélie ?,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_181206.mp3,She'll be waiting for you in Albany.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17326512.mp3,Le candidat Hollande avait repris cette idée.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_220378.mp3,Then one day the boy returned the books to the Englishman.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_146332.mp3,Thailand turned out to be a very satisfying holiday.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_35966486.mp3,La bataille de Philippes n'est mentionnée qu'en passant mais jamais désignée par son nom.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18881744.mp3,Les reîtres ne furent guère plus heureux.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19778786.mp3,Il y a également des réseaux de cars inter-départementaux.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19500715.mp3,Il est aussi connu comme maître chán sous le nom de Xihe.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_13223.mp3,It drew a droplet of blood.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17390756.mp3,"Roaming endlessly around the park, she wants to go home.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19779732.mp3,Son combat culturel se double d'un combat politique.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_22233934.mp3,Des cartes magnétiques pour sauver et échanger des programmes étaient proposées.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17247603.mp3,"As the flag unfurled, they all hollered like wild beasts.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_23803576.mp3,Les dirigeants des papeteries proposaient des logements aux familles et des pensions aux célibataires.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_672021.mp3,Women in African garb sit outside while one in Western wear walks past,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18152743.mp3,Please go to aisle seven.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17932349.mp3,Both brothers wear the same size.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17721923.mp3,Verify if the configuration file is valid.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_65220.mp3,"On the second day, the boy climbed to the top of a cliff near the camp.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17265946.mp3,"The term ""just my two cents"" is about opinion, not about money.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_39623551.mp3,Avec ce concept car Renault a voulu rompre avec le bio-design.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18541500.mp3,The pedestrian jaywalked.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_40072968.mp3,Cet axe routier est très fréquenté en journée.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_534379.mp3,The desert didn't answer him for a few moments.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_75892.mp3,It was my fault for interfering.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18446444.mp3,"Well, what are boils?",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_63541.mp3,The sun thought for a minute.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_24788374.mp3,Il est peu ou pas toxique et ne provoquerait que des troubles digestifs.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19992613.mp3,Joe Ferriolla donna son accord et la réunion se termina.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17863807.mp3,This food is quite insipid yet expensive.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20373026.mp3,Il est de teinte brune et devient violet si abimé.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_522096.mp3,"Sadly, my dream of becoming a squirrel whisperer may never happen.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_33821893.mp3,"Le village est situé à au sud-ouest de Leeuwarden, près de Baard.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_35327203.mp3,Ils étudièrent avec soin un plan d'insurrection militaire.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_41550088.mp3,"C'est un bot, c'est-à-dire un programme informatique simulant un humain.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18150028.mp3,The international space station is an awesome project.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_109285.mp3,There's nothing wrong with the books.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_32941144.mp3,Elle grandit en Californie.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18733560.mp3,"Other early crops were potatoes, carrots, cabbage, and corn.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18324975.mp3,Don't you see I hate you.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_30721294.mp3,"Ayant acheté un petit voilier, Langelot débute la navigation de son long voyage.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_27028809.mp3,"Il crée un laboratoire d’ultrasons, puis un laboratoire d’électronique.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18866750.mp3,"C’est d’un triste, d’une platitude de solitude.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_35144405.mp3,C'est au sein de ce trio que l'on découvre ses premières compositions.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17353658.mp3,je suis sûr qu'on aimera.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20103293.mp3,"Écoutez, Madame M, c’est pas contre vous...",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_30534495.mp3,Giovanni Ordelaffi est un célèbre condottiere.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18058026.mp3,"Lévy, mille huit cent quatre-vingt-dix-sept.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18639855.mp3,The etymology of this word can be traced back to Shakespearean times.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17437078.mp3,ça lui plait.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_152109.mp3,But the boy was too frightened to listen to words of wisdom.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_34164701.mp3,Cette musique a pu être écoutée dans toute l'Espagne.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_549684.mp3,Does the sensor still have the same deficits when it comes to interoperability with other vendors?,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_24301320.mp3,Il travaille plus tard à Salamanque mais s'installe finalement à Zamora.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_164260.mp3,Epilepsy is a condition which sends the sufferer into uncontrollable convulsions.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_12481.mp3,He waited patiently for the merchant to awaken and open the shop.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_699596.mp3,The teenagers put on red hoodies for their annual toboggan run.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18674086.mp3,Some independent historians confirm it.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18110382.mp3,"À gauche, premier plan, porte donnant sur les appartements.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_22745284.mp3,Son style réaliste et son utilisation des textures le font tout de suite remarquer.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17331502.mp3,"Sentences are built of nouns, verbs and sometimes adjectives.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_40022430.mp3,Un processus important dans l'alchimie se nomme la distillation.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17931374.mp3,"Il dit au postillon : Toujours au trot, et double pourboire.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18812035.mp3,"Madame Brière, je vous apporte votre commande.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17328904.mp3,"However I am dressed, I shall still be Sancho Panza.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17526504.mp3,"J’espère que vous aurez, vous et votre femme, un voyage agréable.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18143865.mp3,Vous vous serez perdue !,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18931934.mp3,The community took its name from the local Green Tree Hotel.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_43211.mp3,"Down below in the darkness were hundreds of people, sleeping in peace.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_10303284.mp3,The chair lift took them up the mountain.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_15734614.mp3,Will you hear it?,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_10208950.mp3,All roads go to Jericho,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17320470.mp3,Une petite minorité de la gauche commence à ouvrir les yeux.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17364645.mp3,Celle-ci est sereine et l'autre est angoissé.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_697959.mp3,Everyone seemed very excited.,en
